Target,0,1,2,3,4,5,6,7,8,9,10,11
Verde,8,23,39,15,16,16,16,5,16,16,16,16
Verde,8,22,39,15,16,15,16,5,16,16,16,16
Verde,9,22,39,15,16,14,16,5,16,16,16,16
Verde,9,22,39,15,15,13,17,5,16,16,17,16
Verde,10,21,40,14,15,12,17,5,16,17,17,16
Verde,10,21,40,15,14,11,18,5,16,17,17,16
Verde,11,20,40,14,14,10,18,5,16,17,17,15
Verde,12,20,40,14,13,9,19,5,16,17,17,15
Verde,12,19,40,14,13,9,19,6,15,18,17,15
Verde,13,19,41,15,12,9,20,6,15,18,18,15
Verde,13,19,41,15,11,9,20,6,15,18,18,14
Amarillo,14,19,41,16,10,9,21,6,15,19,18,14
Amarillo,14,19,41,16,10,9,21,6,15,19,18,14
Amarillo,14,18,41,17,10,10,21,7,14,19,18,14
Amarillo,14,18,41,18,10,11,21,7,14,20,18,13
Amarillo,14,18,42,19,9,12,22,7,14,20,18,13
Amarillo,14,17,42,19,9,12,22,7,13,21,18,12
Amarillo,6,26,21,14,16,8,16,13,17,16,19,16
Amarillo,6,26,21,14,16,8,16,13,17,16,19,16
Amarillo,6,26,21,14,17,9,16,13,17,16,19,16
Amarillo,6,26,21,14,17,8,16,13,17,16,19,16
Amarillo,6,26,21,14,17,8,17,13,17,16,19,16
Amarillo,6,25,19,14,17,8,17,13,18,16,19,16
Amarillo,6,25,19,14,17,8,17,13,18,16,19,16
Amarillo,7,24,18,14,17,8,17,13,18,16,19,15
Amarillo,7,24,17,14,18,7,17,12,18,16,19,15
Amarillo,7,23,16,14,17,7,18,12,18,16,19,16
Amarillo,7,23,16,14,18,7,18,12,17,16,19,15
Amarillo,7,23,15,14,18,7,18,11,17,16,18,15
Amarillo,7,22,15,15,18,7,18,11,17,16,18,15
Amarillo,7,21,14,15,18,7,18,10,17,16,18,15
Amarillo,8,21,13,15,19,7,18,10,16,16,17,15
Amarillo,8,20,13,15,19,7,18,9,16,16,17,15
Amarillo,9,19,11,15,20,7,18,9,16,15,17,14
Amarillo,11,17,10,15,20,7,18,9,16,15,17,14
Amarillo,10,17,10,14,20,7,17,9,16,16,18,14
Amarillo,10,17,10,13,20,7,16,10,17,15,19,14
Amarillo,11,16,9,12,20,7,15,9,18,15,21,14
Amarillo,11,17,10,12,19,7,14,9,18,15,21,14
Amarillo,10,18,10,13,19,6,14,9,18,16,20,15
Amarillo,11,18,11,13,19,6,13,9,17,15,20,14
Amarillo,10,19,12,13,18,6,14,10,17,16,19,15
Amarillo,10,19,12,14,18,6,13,10,17,16,19,15
Amarillo,9,20,13,14,17,6,14,10,17,16,18,16
Amarillo,8,21,14,15,17,6,14,10,16,16,17,15
Amarillo,8,22,15,16,17,6,14,11,16,16,16,15
Amarillo,8,22,15,16,17,6,15,11,16,16,16,16
Amarillo,7,23,16,16,17,7,15,11,16,16,16,16
Amarillo,6,25,19,16,17,7,15,12,16,16,16,16
Amarillo,6,25,19,16,16,8,15,12,16,16,16,16
Amarillo,6,26,20,16,17,8,16,12,16,16,16,16
Amarillo,6,26,21,16,16,8,16,12,16,16,16,16
Amarillo,6,26,21,16,16,8,16,12,16,16,16,16
Amarillo,6,26,21,16,16,8,16,12,16,16,16,16
Amarillo,6,26,22,16,16,9,16,13,16,16,16,16
Amarillo,6,26,21,16,16,8,16,13,16,16,16,16
Amarillo,6,26,21,16,16,8,16,13,16,16,16,16
Amarillo,6,26,21,16,16,8,16,13,16,16,16,16
Amarillo,6,25,20,16,16,8,16,13,16,16,16,16
Amarillo,6,25,20,16,17,8,17,13,16,16,16,16
Amarillo,6,25,19,16,17,8,17,13,16,16,16,16
Amarillo,7,24,18,15,17,8,17,12,16,16,17,16
Amarillo,7,24,18,15,17,8,17,12,16,16,17,16
Amarillo,7,24,17,15,17,8,17,12,17,16,18,15
Amarillo,7,23,16,14,17,7,17,12,17,16,19,15
Amarillo,7,22,15,13,18,7,17,12,17,16,20,15
Amarillo,8,21,14,12,18,7,18,12,18,16,21,15
Amarillo,8,20,13,11,19,7,18,12,18,15,22,14
Amarillo,9,19,12,11,19,7,18,11,19,15,22,14
Amarillo,9,19,12,11,18,7,17,10,18,16,22,14
Amarillo,10,18,11,10,19,7,17,10,19,15,23,14
Amarillo,10,17,10,11,20,7,16,9,18,15,21,13
Amarillo,10,17,10,13,20,7,15,8,17,15,19,13
Amarillo,10,17,10,14,19,7,15,9,16,15,18,14
Amarillo,9,18,11,15,19,7,14,9,16,15,17,14
Amarillo,9,19,12,15,18,7,14,10,16,15,17,14
Amarillo,8,20,13,15,18,7,14,11,16,16,16,15
Amarillo,8,21,13,15,18,7,14,11,16,16,16,15
Amarillo,7,21,14,15,18,7,14,11,16,16,17,15
Amarillo,7,22,15,14,18,7,14,12,17,16,18,15
Amarillo,7,23,16,14,17,7,15,12,17,16,18,15
Amarillo,7,24,17,14,17,7,15,12,17,16,19,15
Marron,6,25,18,14,17,8,15,13,17,16,19,16
Marron,6,26,20,14,17,8,15,13,17,16,19,16
Marron,6,26,21,14,17,8,16,13,17,16,19,16
Marron,6,26,21,14,16,8,16,14,17,16,19,16
Marron,6,26,21,14,16,8,16,14,17,16,19,16
Marron,6,26,21,14,16,8,16,13,17,16,19,16
Marron,6,26,21,14,16,9,16,13,17,16,19,16
Marron,10,12,38,15,18,4,16,15,17,14,16,16
Marron,10,12,38,14,18,4,16,16,18,14,16,17
Marron,10,12,38,14,18,4,16,15,18,14,15,17
Marron,9,13,38,14,18,4,17,15,18,14,16,16
Marron,9,13,38,14,19,4,17,15,18,14,15,16
Marron,9,13,37,14,19,5,17,15,18,14,15,17
Marron,9,13,37,14,19,5,18,15,19,14,15,17
Marron,8,13,37,13,18,5,18,15,19,14,15,16
Marron,9,13,37,13,18,5,19,14,20,14,15,16
Marron,9,13,38,12,19,5,19,14,20,14,15,16
Marron,9,13,38,12,18,5,20,13,21,15,15,16
Marron,10,12,38,12,19,5,20,13,21,14,15,16
Marron,10,11,39,11,19,6,21,11,21,14,15,16
Marron,11,10,39,11,19,6,21,10,22,14,15,16
Marron,12,8,40,10,19,7,22,8,23,15,14,16
Marron,14,7,41,10,19,8,22,7,23,15,14,16
Marron,17,5,43,10,20,10,22,6,23,15,14,16
Marron,18,5,43,12,20,12,19,5,21,14,14,16
Marron,18,5,43,13,20,13,16,5,20,14,15,16
Marron,18,5,43,12,21,13,12,5,21,14,15,16
Marron,18,5,43,12,21,11,10,6,20,13,15,16
Marron,18,5,43,13,22,10,8,7,19,12,16,16
Marron,15,6,42,13,21,7,9,8,20,13,16,16
Marron,13,7,40,13,20,6,10,8,19,13,16,16
Marron,12,9,39,13,20,5,10,9,19,13,16,16
Marron,11,10,39,13,19,5,11,10,19,13,16,17
Marron,11,11,38,13,19,4,12,10,19,14,16,16
Marron,10,12,38,14,18,4,13,11,19,14,16,16
Marron,9,12,38,14,18,4,13,11,19,14,16,16
Marron,9,12,37,14,18,4,14,12,19,15,16,16
Marron,9,13,37,14,18,4,14,12,18,15,16,16
Marron,8,13,37,15,18,4,14,13,18,15,16,16
Marron,8,13,37,15,18,4,15,13,18,15,16,16
Marron,9,13,37,15,18,4,15,13,18,15,16,16
Marron,9,13,38,15,18,4,15,14,18,15,16,16
Marron,9,12,38,15,18,4,16,15,17,15,16,16
Marron,9,12,38,16,18,4,16,15,17,15,16,16
Marron,9,12,38,15,18,4,16,15,18,15,16,16
Marron,9,13,38,15,18,4,16,15,18,15,16,16
Marron,8,13,38,15,18,5,17,15,17,15,16,16
Marron,8,13,37,15,18,5,17,15,18,15,16,16
Marron,8,14,37,14,18,5,18,15,18,14,16,16
Marron,8,14,37,14,19,5,18,15,18,14,16,16
Marron,9,14,37,14,18,5,19,15,18,14,16,16
Marron,9,14,37,13,19,5,19,14,18,14,16,16
Marron,9,13,38,13,18,5,20,14,19,14,16,16
Marron,9,13,38,12,18,5,20,13,19,14,16,16
Marron,10,12,38,12,18,5,21,12,19,14,16,16
Marron,10,12,38,12,18,6,22,11,19,14,16,16
Marron,11,10,39,12,19,6,23,10,19,13,15,16
Marron,13,9,40,12,19,7,24,8,19,13,15,16
Marron,15,7,41,12,19,8,25,7,19,13,15,16
Marron,18,6,43,13,20,11,25,6,18,12,16,16
Marron,17,6,42,14,20,12,22,4,17,12,16,16
Marron,17,6,42,17,20,13,19,4,15,12,17,16
Marron,18,6,43,14,21,13,15,4,19,11,16,16
Marron,20,5,43,15,22,11,12,5,18,10,16,17
Marron,20,5,43,14,23,10,9,7,19,9,16,17
Marron,15,7,42,13,22,7,9,7,20,10,16,17
Marron,13,8,40,13,21,5,10,8,20,11,16,17
Marron,12,9,40,13,20,5,10,9,20,12,16,17
Marron,11,10,39,13,20,5,11,10,20,12,16,17
Marron,11,11,39,13,20,4,12,10,19,12,16,17
Marron,10,12,38,13,19,4,12,11,19,13,16,17
Rosado,10,12,38,14,19,4,13,11,19,14,16,17
Rosado,9,13,37,14,19,4,13,12,19,13,16,17
Rosado,9,13,37,14,19,4,14,13,18,14,16,17
Rosado,9,13,37,14,18,4,14,13,18,14,16,17
Rosado,9,13,37,14,18,4,14,13,18,14,16,16
Rosado,9,13,37,15,18,4,15,14,18,14,16,16
Rosado,10,12,38,15,18,4,15,14,17,14,16,16
Rosado,10,12,38,15,18,4,16,15,17,14,16,17
Rosado,9,22,40,17,13,8,21,10,15,19,16,13
Rosado,9,22,40,17,13,8,21,10,15,19,16,13
Rosado,9,22,40,17,13,8,22,10,16,19,16,13
Rosado,9,22,40,16,14,8,22,10,16,19,16,14
Rosado,9,22,40,16,14,8,23,10,15,19,16,14
Rosado,10,22,40,16,14,8,24,9,16,18,16,14
Rosado,10,22,40,15,14,8,24,9,15,18,17,14
Rosado,10,22,40,14,13,8,25,9,15,18,17,14
Rosado,11,21,41,14,14,9,25,8,15,18,17,14
Rosado,12,21,41,13,13,10,26,7,15,18,17,14
Rosado,12,21,41,13,13,11,26,6,15,17,16,15
Rosado,12,21,40,13,13,11,25,5,16,17,16,15
Rosado,12,22,40,13,13,12,25,4,16,17,16,15
Rosado,11,22,40,14,13,12,24,4,16,17,16,15
Rosado,11,22,40,13,14,13,22,3,16,17,16,15
Rosado,11,22,40,14,14,13,21,3,16,17,16,15
Rosado,11,22,40,14,14,14,19,3,16,17,16,15
Rosado,11,23,40,15,15,14,18,3,16,17,16,15
Rosado,10,23,40,15,15,14,16,3,16,17,16,15
Rosado,10,23,40,14,15,14,14,3,17,17,16,15
Rosado,11,22,40,13,15,14,13,3,17,17,15,15
Rosado,11,22,40,13,15,14,11,3,17,17,16,15
Rosado,11,22,40,12,15,13,10,3,17,17,15,14
Rosado,12,21,40,11,15,13,9,4,18,17,15,14
Rosado,12,21,40,11,15,12,8,5,18,17,15,14
Rosado,12,20,41,10,14,12,7,6,18,18,15,14
Rosado,13,20,41,10,14,11,7,7,18,18,15,14
Rosado,13,19,41,9,14,11,7,8,19,18,14,14
Rosado,13,19,41,9,13,10,7,8,19,19,14,14
Rosado,13,19,41,9,13,9,7,9,19,18,14,14
Rosado,12,20,41,10,13,8,8,9,19,19,14,13
Rosado,11,20,41,10,13,8,9,9,19,19,14,13
Rosado,11,20,40,11,12,8,10,10,19,19,14,13
Rosado,11,20,41,11,12,7,10,9,19,19,14,13
Rosado,11,20,40,11,12,7,11,10,18,19,14,12
Rosado,10,21,40,12,13,8,11,11,18,19,15,13
Rosado,10,21,40,11,13,8,12,11,18,19,15,13
Rosado,9,22,39,11,14,8,12,12,18,19,15,13
Rosado,8,23,39,10,15,9,13,13,18,18,14,13
Rosado,8,23,38,10,15,9,13,13,18,18,14,14
Rosado,8,24,38,9,16,9,13,14,19,18,14,14
Rosado,8,23,38,9,16,9,13,14,19,18,14,14
Rosado,8,23,38,8,16,9,13,15,19,17,14,14
Rosado,8,23,38,8,17,10,13,15,19,17,13,15
Rosado,9,23,39,7,17,10,13,15,20,17,13,15
Rosado,9,22,39,7,18,11,13,15,20,17,13,15
Rosado,10,21,40,7,18,11,13,14,20,16,12,15
Rosado,11,21,41,6,19,13,12,14,21,16,12,15
Rosado,12,19,42,5,20,15,12,13,21,16,11,15
Rosado,12,20,42,6,19,16,13,9,21,16,11,15
Rosado,12,20,42,7,19,16,14,7,20,16,12,16
Rosado,12,20,42,8,19,17,14,5,20,16,13,16
Rosado,12,20,42,10,19,17,15,4,19,16,14,15
Rosado,12,20,42,12,19,18,16,3,18,16,14,16
Rosado,12,21,42,15,19,18,17,3,17,16,16,15
Rosado,12,20,42,15,19,18,17,3,17,16,16,15
Rosado,13,19,43,16,19,17,18,3,16,16,16,15
Rosado,13,18,43,18,19,16,19,4,16,16,17,15
Rosado,14,17,44,20,19,15,20,4,15,16,18,15
Rosado,15,16,45,22,19,13,21,5,14,16,18,15
Rosado,15,15,45,22,18,12,21,6,14,17,18,15
Rosado,15,15,45,23,17,10,22,7,14,17,18,15
Rosado,14,16,44,22,17,8,21,8,14,17,18,15
Verde,13,17,43,21,16,8,21,8,14,17,17,14
Verde,11,18,42,21,16,8,20,9,14,17,17,14
Verde,11,19,41,20,15,8,20,9,14,18,17,14
Verde,10,20,41,20,15,8,20,10,14,18,17,14
Verde,10,20,41,20,15,8,20,10,14,18,17,14
Verde,9,21,41,20,15,8,20,10,14,18,17,14
Verde,9,21,40,19,14,8,20,10,15,18,17,14
Verde,9,22,40,19,14,8,20,10,15,18,17,14
Verde,9,22,40,18,14,8,20,10,15,19,17,13
Verde,7,28,36,14,18,13,16,13,16,16,17,15
Verde,6,28,35,14,17,13,16,13,16,17,17,15
Verde,6,28,35,14,17,13,16,13,16,16,17,15
Verde,7,27,36,13,17,13,16,12,16,17,17,15
Verde,7,27,36,13,17,12,16,12,16,17,17,15
Verde,7,27,36,13,17,12,16,12,16,17,17,15
Verde,7,27,36,12,17,12,16,12,16,17,17,15
Verde,8,27,36,11,17,12,16,12,16,17,17,15
Verde,8,26,36,10,17,12,16,12,16,17,17,15
Verde,8,26,36,10,16,12,16,12,17,17,16,15
Verde,8,26,36,9,16,12,16,12,17,17,16,15
Verde,8,26,36,9,16,12,16,11,17,17,16,15
Verde,8,26,36,9,16,12,16,11,17,17,16,15
Verde,8,26,36,9,16,12,16,10,17,17,16,15
Verde,8,27,36,10,16,12,16,9,17,17,15,15
Verde,7,27,36,11,16,13,16,8,17,17,15,15
Verde,7,27,36,12,16,13,16,8,17,17,15,15
Verde,7,27,36,13,16,12,16,7,16,17,15,15
Verde,8,27,36,14,16,12,16,7,16,17,15,15
Verde,7,27,36,14,16,12,16,7,16,17,15,15
Verde,8,26,36,15,16,12,16,7,16,17,15,15
Verde,8,26,36,16,15,11,16,7,16,17,16,15
Verde,9,26,36,17,16,11,16,8,16,17,15,15
Verde,9,26,37,18,16,11,16,9,16,17,16,15
Verde,9,26,37,17,16,11,16,10,16,17,15,15
Verde,7,26,36,16,16,12,17,11,16,17,15,15
Verde,8,26,37,16,16,12,17,12,17,17,14,15
Verde,8,26,37,15,16,12,17,13,17,17,14,15
Verde,8,26,37,15,16,12,17,14,17,17,14,15
Verde,8,26,37,14,16,12,17,15,17,17,13,15
Verde,7,26,36,14,17,12,17,15,17,17,13,15
Verde,7,27,36,14,17,12,17,15,17,17,13,15
Verde,7,27,36,14,17,13,17,15,17,17,13,15
Verde,6,27,36,14,17,13,17,15,17,17,14,15
Verde,6,27,36,14,17,13,17,15,17,17,13,15
Verde,7,27,36,13,17,13,17,15,17,17,13,15
Verde,7,27,36,13,17,14,18,15,17,16,13,15
Verde,6,27,36,13,17,14,17,15,17,16,14,15
Verde,6,27,36,13,17,14,17,15,17,16,13,15
Verde,7,27,37,13,17,14,18,15,17,16,13,15
Verde,8,26,38,12,18,14,18,15,17,16,13,15
Verde,7,27,37,13,18,15,18,16,16,16,13,15
Verde,8,27,38,12,18,14,18,15,16,16,13,15
Verde,7,27,37,13,17,15,17,15,16,16,13,15
Verde,7,27,37,13,17,15,17,15,16,16,14,15
Verde,8,27,38,12,17,14,17,14,16,16,14,14
Verde,7,27,38,13,17,15,17,13,16,16,15,15
Verde,6,28,37,13,16,15,16,13,16,16,15,15
Verde,6,28,36,13,16,15,16,13,17,16,15,15
Verde,6,28,36,13,16,15,16,13,17,16,15,14
Verde,6,28,36,14,16,15,16,12,17,16,15,15
Verde,7,28,37,13,16,15,16,12,17,16,15,14
Verde,7,28,37,13,16,15,16,11,17,16,15,14
Verde,7,28,37,13,16,15,16,11,17,16,15,14
Verde,7,27,37,14,17,15,16,11,17,16,15,14
Verde,7,27,37,14,17,15,16,11,16,16,15,14
Verde,8,27,38,13,17,15,16,10,17,16,15,14
Verde,6,28,36,14,17,15,16,11,16,16,16,14
Verde,6,28,36,14,17,15,16,12,16,16,16,14
Verde,6,28,37,14,17,15,16,12,16,16,16,14
Verde,8,27,38,14,17,15,16,11,16,16,15,14
Verde,7,27,37,14,17,15,15,12,16,16,15,15
Verde,7,27,36,14,18,15,15,13,16,16,16,15
Verde,7,27,36,14,18,14,15,13,16,16,16,15
Verde,7,27,36,14,18,14,15,14,16,16,16,15
Verde,6,27,36,14,18,14,15,14,16,16,17,15
Verde,7,27,36,14,19,14,15,14,16,16,17,15
Verde,6,28,36,14,18,14,15,14,16,16,17,15
Verde,7,28,36,14,18,14,15,14,16,16,17,15
Verde,7,27,36,14,18,14,15,14,16,16,17,15
Verde,7,28,36,14,18,13,15,13,16,16,17,15
Verde,7,28,36,14,18,13,15,13,16,16,17,15
Verde,7,19,25,14,23,14,15,11,17,12,17,15
Verde,7,19,25,14,23,14,15,11,17,12,17,15
Verde,7,19,25,14,23,14,15,11,16,12,17,15
Verde,7,18,25,14,24,14,15,11,16,11,17,15
Verde,8,18,25,14,24,14,16,11,16,11,17,15
Verde,7,18,25,14,24,14,16,11,16,11,17,15
Verde,8,18,25,14,24,14,16,11,17,11,17,14
Verde,8,17,25,14,24,12,16,11,17,11,17,15
Verde,8,17,25,14,23,11,16,11,17,12,17,15
Verde,7,20,26,15,21,11,16,12,17,13,16,15
Verde,8,17,25,15,22,10,16,11,17,12,16,15
Verde,8,17,25,15,22,10,16,11,17,12,16,15
Verde,8,17,25,15,22,10,16,11,17,12,16,15
Verde,8,17,25,15,22,10,16,11,18,12,16,15
Verde,7,18,26,15,22,11,16,11,18,12,16,15
Verde,7,18,26,15,22,11,16,12,18,13,16,15
Verde,8,17,25,15,22,11,16,12,18,12,16,15
Verde,8,17,25,14,23,11,16,12,18,12,16,14
Verde,8,16,25,14,23,11,16,12,18,11,16,14
Verde,8,15,25,14,24,12,16,13,19,11,17,14
Verde,7,17,26,14,23,13,16,12,18,11,17,14
Verde,7,18,26,14,23,13,16,12,19,11,17,14
Verde,7,18,26,14,23,13,16,12,19,12,17,14
Verde,7,18,26,13,23,13,16,12,19,12,17,15
Verde,7,18,26,13,23,14,16,12,19,12,17,15
Verde,7,18,26,13,23,14,16,12,19,12,17,15
Verde,7,18,26,13,22,14,16,12,19,12,17,15
Verde,7,18,26,13,22,14,16,12,19,12,17,15
Verde,7,18,26,13,22,14,16,12,19,12,17,15
Verde,7,18,26,13,22,14,16,12,19,12,17,15
Verde,6,20,27,14,21,14,16,12,19,13,17,15
Verde,7,19,26,13,22,14,16,12,19,12,18,15
Verde,6,20,27,14,21,14,16,12,18,13,17,15
Verde,7,19,27,14,21,14,16,12,18,12,18,16
Verde,7,18,26,13,21,14,16,13,19,12,18,16
Verde,7,19,27,13,21,14,16,13,19,12,18,16
Verde,7,18,27,12,22,14,15,14,19,12,18,16
Verde,7,18,26,13,22,14,15,14,19,12,18,16
Verde,7,19,26,13,21,14,15,15,19,12,18,16
Verde,7,18,26,12,21,14,16,14,19,12,18,16
Verde,7,18,26,12,22,14,16,14,19,12,18,16
Verde,7,18,26,12,22,15,16,14,19,12,18,16
Verde,7,17,25,12,22,15,16,14,19,11,19,16
Verde,8,17,25,12,22,15,16,14,19,11,19,16
Verde,9,16,25,12,22,15,16,13,19,11,19,16
Verde,8,16,25,12,22,16,16,13,19,11,19,16
Verde,11,15,24,11,24,16,16,13,20,10,19,16
Verde,9,15,24,12,23,16,16,13,19,10,19,16
Verde,8,16,25,12,22,16,16,13,19,11,18,16
Verde,6,20,27,14,20,16,16,14,18,13,18,16
Verde,7,17,25,13,21,16,16,13,18,12,18,16
Verde,8,17,25,14,21,15,16,12,18,12,18,16
Verde,7,20,26,14,20,15,16,13,18,13,17,16
Verde,8,18,25,15,20,15,16,13,18,13,17,16
Verde,7,19,26,15,20,15,16,13,17,13,17,16
Verde,8,18,25,15,20,15,16,12,17,13,17,16
Verde,7,18,26,15,20,15,16,13,17,13,17,16
Verde,7,20,26,15,20,15,16,13,17,13,17,16
Verde,7,21,26,15,20,15,16,13,17,13,17,16
Verde,7,20,26,14,20,15,15,13,17,14,17,16
Verde,6,21,26,14,20,15,15,13,17,14,17,16
Amarillo,6,20,26,14,20,15,15,13,17,14,17,16
Amarillo,7,20,26,15,20,15,15,13,17,14,17,16
Amarillo,7,20,26,15,21,15,15,13,17,13,17,16
Amarillo,7,20,26,14,21,15,15,12,17,14,17,16
Amarillo,7,20,26,14,21,15,15,12,17,13,17,16
Amarillo,7,20,26,14,21,15,15,12,17,13,17,16
Amarillo,7,20,26,14,21,15,15,12,17,13,17,16
Amarillo,7,19,26,14,22,15,15,12,17,13,17,16
Amarillo,7,19,26,14,22,15,15,12,17,13,17,16
Amarillo,7,19,25,14,23,15,15,11,17,12,17,15
Amarillo,7,18,25,14,23,15,15,11,17,12,17,15
Amarillo,14,9,41,12,17,7,17,4,19,18,15,15
Amarillo,13,9,41,13,17,7,17,5,19,18,15,15
Amarillo,13,9,41,13,17,7,17,5,19,18,15,15
Amarillo,14,9,42,14,17,7,18,4,18,18,15,15
Amarillo,13,9,42,14,17,7,18,4,18,18,15,15
Amarillo,13,9,42,14,17,7,18,4,18,18,15,15
Amarillo,13,9,42,14,17,7,18,5,18,18,15,15
Amarillo,13,9,42,14,17,7,18,5,18,18,15,15
Amarillo,13,9,42,14,17,7,18,5,17,18,15,15
Amarillo,13,9,42,14,17,7,18,5,18,18,15,15
Amarillo,13,9,42,14,17,7,18,5,18,18,15,15
Amarillo,12,10,42,14,17,7,18,5,18,18,15,15
Amarillo,13,10,42,13,17,7,18,5,18,18,15,15
Amarillo,13,10,42,13,17,7,18,5,18,18,15,15
Amarillo,12,11,41,14,17,8,18,5,18,18,16,15
Amarillo,12,10,42,13,17,8,18,5,19,18,15,15
Amarillo,13,10,42,13,17,7,18,5,19,18,15,15
Amarillo,13,9,42,13,17,7,18,5,19,18,16,15
Amarillo,13,10,42,12,17,7,18,5,19,18,15,15
Amarillo,13,10,42,12,17,7,18,5,20,18,15,15
Amarillo,12,10,41,12,17,8,18,5,19,18,15,15
Amarillo,12,10,41,12,16,8,17,5,20,18,15,15
Amarillo,12,11,41,12,17,8,17,5,19,18,15,15
Amarillo,12,11,41,12,17,8,17,5,19,18,15,15
Amarillo,11,11,41,12,16,8,17,5,19,18,15,15
Amarillo,12,10,41,12,17,8,17,5,20,18,15,15
Amarillo,11,11,41,12,17,8,17,5,20,18,15,15
Amarillo,12,11,41,12,17,8,17,5,20,18,15,15
Amarillo,11,11,41,12,16,8,16,5,20,18,15,15
Amarillo,11,11,41,13,16,8,16,5,19,18,16,15
Amarillo,12,10,41,12,16,7,16,5,19,18,16,15
Amarillo,11,11,40,12,17,8,16,5,20,18,15,15
Amarillo,12,10,41,12,16,7,16,5,20,18,16,15
Amarillo,12,11,40,11,17,7,16,5,20,18,16,15
Amarillo,12,10,41,11,17,7,16,5,20,18,16,15
Amarillo,12,10,41,10,17,7,16,5,21,19,15,15
Amarillo,12,11,40,10,17,8,15,5,21,18,15,15
Amarillo,12,10,40,10,17,7,15,5,22,18,15,15
Amarillo,12,10,40,10,17,7,15,5,22,18,15,15
Amarillo,13,10,40,10,17,7,15,5,22,18,15,15
Amarillo,13,10,40,10,17,7,15,5,22,18,15,15
Amarillo,13,10,40,10,17,7,15,5,22,18,15,15
Amarillo,12,10,40,10,17,7,15,5,22,18,15,15
Amarillo,11,11,40,10,17,8,15,6,22,18,15,15
Amarillo,12,10,40,10,17,7,15,5,21,18,15,15
Amarillo,11,11,39,10,17,8,15,5,22,18,15,15
Amarillo,12,10,40,10,17,8,15,5,21,18,15,15
Amarillo,11,11,40,10,17,8,15,6,22,18,15,15
Amarillo,12,10,40,10,17,8,15,5,22,18,15,15
Amarillo,13,9,40,10,17,7,15,5,22,18,15,15
Amarillo,11,11,40,11,17,8,15,5,21,18,15,15
Amarillo,13,10,40,10,17,7,15,5,21,18,15,15
Amarillo,12,10,40,11,17,8,15,5,21,18,15,15
Amarillo,12,10,40,11,17,8,15,5,21,18,15,15
Amarillo,12,10,40,11,17,7,16,5,21,18,15,15
Amarillo,12,10,40,11,17,8,16,5,21,18,15,15
Amarillo,12,10,40,12,17,8,16,5,21,18,15,15
Amarillo,12,10,40,12,17,8,16,5,20,18,15,15
Amarillo,13,9,40,11,17,8,16,5,21,18,15,15
Amarillo,13,9,40,12,17,8,16,5,20,18,15,15
Blanco,12,10,40,12,17,8,16,5,21,18,15,15
Blanco,12,9,40,12,17,8,16,5,21,18,15,15
Blanco,12,9,40,11,17,8,16,5,21,18,15,15
Blanco,13,9,41,12,17,8,16,5,21,18,15,15
Blanco,13,9,41,11,17,8,16,5,21,18,15,15
Blanco,12,9,40,11,17,8,16,5,21,18,15,15
Blanco,13,9,41,11,17,8,17,5,21,18,15,15
Blanco,14,9,41,12,17,7,17,4,20,18,15,15
Blanco,14,9,41,12,17,7,17,4,21,17,15,15
Blanco,13,9,41,12,17,7,17,5,20,18,15,15
Blanco,13,9,41,12,17,7,17,4,20,18,15,15
Blanco,13,9,41,13,17,7,17,4,19,18,15,15
Blanco,7,19,37,16,17,6,16,16,16,16,16,16
Blanco,7,19,37,15,17,6,16,16,16,16,16,16
Blanco,6,19,37,15,17,6,16,16,16,16,16,16
Blanco,6,20,36,15,17,6,16,16,16,16,16,16
Blanco,6,20,36,15,17,7,17,16,16,16,16,16
Blanco,6,20,36,15,17,7,17,16,17,16,16,16
Blanco,6,20,36,15,17,7,17,16,17,15,16,16
Blanco,7,19,36,15,17,7,18,15,17,16,16,16
Blanco,6,20,36,15,17,7,18,15,17,16,16,16
Blanco,7,19,37,14,17,7,19,15,17,16,16,16
Blanco,7,18,37,14,17,7,19,15,17,16,16,16
Blanco,7,17,37,14,17,6,20,14,18,15,15,16
Blanco,7,15,38,14,17,6,21,13,18,15,15,16
Blanco,8,14,39,13,17,6,22,12,18,15,15,16
Blanco,9,13,40,13,17,7,23,10,18,15,15,16
Blanco,11,11,41,13,18,7,24,8,18,15,15,16
Blanco,13,8,43,13,18,10,25,6,18,15,15,16
Blanco,14,7,45,14,19,12,24,4,18,14,15,16
Blanco,15,7,45,16,18,13,20,3,16,15,16,16
Blanco,14,7,44,14,18,12,14,3,18,15,15,16
Blanco,15,7,44,15,19,12,9,4,17,15,16,16
Blanco,14,7,44,15,19,9,7,6,17,15,16,16
Blanco,12,10,41,15,18,7,8,7,17,15,17,16
Blanco,10,13,40,15,18,6,9,9,16,15,17,16
Blanco,9,14,39,15,18,6,10,10,16,15,17,16
Blanco,8,15,38,15,18,5,11,11,16,15,17,16
Blanco,7,17,37,15,18,6,12,12,16,15,17,16
Blanco,7,18,37,15,17,6,13,13,16,16,17,16
Blanco,7,19,36,15,17,6,13,13,15,15,17,16
Blanco,7,20,36,15,17,6,14,14,16,16,17,16
Blanco,7,20,36,15,17,6,14,14,16,15,17,16
Blanco,7,21,36,15,17,6,14,15,16,15,17,16
Blanco,7,21,35,16,17,6,15,15,15,16,17,16
Blanco,6,21,36,16,17,6,15,15,15,16,17,16
Blanco,6,21,36,16,17,6,16,15,15,15,17,16
